lat,lon,lit
39.91348,-86.22341,0
39.91433,-86.2238,0
39.91312,-86.22322,0
39.91537,-86.22453,0
39.91452,-86.22413,0
39.91368,-86.22373,0
39.91328,-86.22354,0
39.91249,-86.22313,0
39.91342,-86.22361,0
39.9116,-86.22252,0
39.91244,-86.22291,0
39.88668,-86.16443,1
39.88236,-86.23982,1
39.88238,-86.23066,0
39.88244,-86.22056,0
39.88237,-86.23724,1
39.88204,-86.24319,1
39.88238,-86.23213,0
39.88237,-86.23684,1
39.88237,-86.23745,1
39.88243,-86.2221,1
39.88242,-86.22327,1
39.88242,-86.224,0
39.88237,-86.23775,1
39.88243,-86.22163,1
39.88238,-86.23135,0
39.88236,-86.2397,1
39.88237,-86.23858,1
39.88237,-86.23849,1
39.88224,-86.24082,1
39.88237,-86.23784,1
39.88237,-86.23559,1
39.88237,-86.23677,1
39.88209,-86.24135,1
39.88205,-86.24252,1
39.88217,-86.24103,1
39.84031,-86.12201,1
39.83941,-86.122,1
39.83851,-86.12198,1
39.83761,-86.12197,1
39.83652,-86.12194,1
39.84763,-86.1221,1
39.84673,-86.12209,1
39.84583,-86.12207,1
39.84493,-86.12206,1
39.84403,-86.12205,1
39.84313,-86.12204,1
39.84223,-86.12204,1
39.84133,-86.12202,1
39.83682,-86.12195,1
39.83636,-86.12193,1
39.83915,-86.12183,1
39.84005,-86.12184,1
39.84117,-86.12202,1
39.90377,-86.04474,1
39.78077,-86.15756,1
41.61496,-86.73028,1
39.95642,-86.15497,0
39.95731,-86.15508,0
40.74476,-86.09484,1
37.97713,-87.56235,1
37.97715,-87.56349,1
39.77159,-86.17013,1
39.76992,-86.15799,1
41.07786,-85.12272,1
41.07765,-85.12156,1
41.07742,-85.12041,1
41.07719,-85.11926,1
41.07693,-85.11812,1
41.07663,-85.11699,1
41.0763,-85.11588,1
41.07596,-85.11478,1
41.07568,-85.11365,1
41.07552,-85.11248,1
41.63179,-86.73897,1
38.04091,-87.5412,0
38.04177,-87.54151,0
38.04264,-87.54181,0
38.17406,-87.55021,0
38.17496,-87.55021,0
38.17586,-87.5502,0
38.17676,-87.55018,0
38.17766,-87.55016,0
38.17855,-87.55014,0
38.17945,-87.55012,0
38.18035,-87.5501,0
38.18125,-87.55009,0
38.18215,-87.55009,0
38.18305,-87.55008,0
38.18395,-87.55005,0
38.18485,-87.55003,0
38.18575,-87.55001,0
38.18665,-87.55,0
38.18755,-87.54998,0
38.18845,-87.54995,0
38.18935,-87.54992,0
38.19024,-87.5499,0
38.19114,-87.5499,0
38.19204,-87.54989,0
38.19294,-87.54986,0
38.19384,-87.54984,0
38.19474,-87.54982,0
38.19564,-87.5498,0
38.19654,-87.5498,0
38.19744,-87.54979,0
38.19834,-87.54978,0
38.19924,-87.5498,0
38.20013,-87.54988,0
38.20103,-87.55002,0
38.20191,-87.55021,0
38.20279,-87.55047,0
38.20365,-87.55079,0
38.20451,-87.55115,0
38.20534,-87.55156,0
38.20617,-87.55202,0
38.20696,-87.55256,0
38.20773,-87.55314,0
38.20849,-87.55377,0
38.20921,-87.55445,0
38.20994,-87.55511,0
38.21066,-87.55581,0
38.21137,-87.5565,0
38.21209,-87.55718,0
38.21284,-87.55782,0
38.21358,-87.55847,0
38.21431,-87.55914,0
38.21503,-87.55982,0
38.21575,-87.56051,0
38.21647,-87.56119,0
38.2172,-87.56187,0
38.21792,-87.56255,0
38.21864,-87.56323,0
38.21937,-87.56391,0
38.22009,-87.56459,0
38.22082,-87.56526,0
38.22154,-87.56594,0
38.22227,-87.56661,0
38.22304,-87.5672,0
38.22386,-87.56767,0
38.22472,-87.568,0
38.11334,-87.5539,0
38.11244,-87.55391,0
38.11154,-87.55393,0
38.11064,-87.55395,0
38.10974,-87.55397,0
38.10884,-87.55399,0
38.10794,-87.55402,0
38.10704,-87.55407,0
38.10615,-87.55413,0
38.10525,-87.5542,0
38.10435,-87.5543,0
38.10346,-87.55441,0
38.10256,-87.55453,0
38.10167,-87.55467,0
38.10078,-87.55481,0
38.09989,-87.55495,0
38.09899,-87.55508,0
38.0981,-87.55523,0
38.09721,-87.55537,0
38.09632,-87.5555,0
38.09542,-87.55564,0
38.09453,-87.55578,0
38.09364,-87.55592,0
38.09274,-87.55606,0
38.09185,-87.5562,0
38.09096,-87.55634,0
38.09007,-87.55648,0
38.08917,-87.5566,0
38.08828,-87.55668,0
38.08738,-87.55672,0
38.08648,-87.5567,0
38.08558,-87.55664,0
38.08469,-87.55652,0
38.08379,-87.55637,0
38.08291,-87.55615,0
38.08203,-87.5559,0
38.08116,-87.55563,0
38.08029,-87.55534,0
37.95556,-87.54246,1
37.95554,-87.54132,1
37.95554,-87.54018,1
37.95555,-87.53904,1
37.95553,-87.5379,1
37.95552,-87.53676,1
37.95551,-87.53562,1
37.9555,-87.53448,1
37.9555,-87.53334,1
37.95549,-87.5322,1
37.95548,-87.53106,1
37.95536,-87.52994,1
37.95528,-87.52881,1
37.95527,-87.52767,1
37.95526,-87.52653,1
37.95525,-87.52539,1
37.95524,-87.52425,1
37.95522,-87.52311,1
37.9552,-87.52197,1
37.95518,-87.52083,1
37.95516,-87.51969,1
37.95514,-87.51855,1
37.95514,-87.51741,1
37.95512,-87.51627,1
37.95511,-87.51513,1
37.95509,-87.51399,1
37.95507,-87.51284,1
37.95505,-87.5117,1
37.95506,-87.51056,1
37.95506,-87.50942,1
37.95506,-87.50828,1
37.95505,-87.50714,1
37.95505,-87.506,1
37.95504,-87.50486,1
37.95504,-87.50372,1
37.95503,-87.50258,1
37.95503,-87.50144,1
37.95502,-87.5003,1
37.95501,-87.49916,1
37.95501,-87.49802,1
40.27509,-86.12855,1
41.07609,-85.1396,1
41.0761,-85.13954,1
39.92702,-85.9936,0
39.92702,-85.99243,0
39.92703,-85.99125,0
39.92704,-85.99008,0
39.92704,-85.98891,0
39.92705,-85.98774,0
39.92706,-85.98656,0
39.92706,-85.98539,0
39.92707,-85.98422,0
39.92708,-85.98305,0
39.92708,-85.98187,0
39.92709,-85.9807,0
39.92709,-85.97953,0
39.9271,-85.97835,0
39.92711,-85.97718,0
39.84263,-86.15702,1
39.84353,-86.15703,1
39.84443,-86.15704,1
39.84533,-86.15705,1
39.84623,-86.15707,1
39.84713,-86.15708,1
39.84803,-86.15709,1
39.84893,-86.1571,1
39.84983,-86.15711,1
39.85072,-86.15712,1
39.85162,-86.15714,1
39.85252,-86.15714,1
39.85342,-86.15715,1
39.83659,-86.15695,1
39.83749,-86.15696,1
39.83839,-86.15697,1
39.83929,-86.15698,1
39.84019,-86.15699,1
39.84109,-86.157,1
39.84199,-86.15701,1
39.78574,-86.15737,1
39.78664,-86.15734,1
39.78754,-86.1573,1
41.12048,-85.06161,1
41.12044,-85.06281,1
41.12132,-85.06168,1
41.12042,-85.06161,1
41.12037,-85.0616,0
41.12401,-85.06179,1
41.12312,-85.06178,1
41.12222,-85.06173,1
41.1214,-85.06152,1
41.12113,-85.0615,1
41.12048,-85.06147,1
41.12211,-85.06158,1
41.12301,-85.06162,1
41.1239,-85.06174,1
41.11963,-85.06149,0
41.12049,-85.05947,1
41.1205,-85.06066,1
41.12043,-85.06299,1
41.12038,-85.06146,1
41.12042,-85.06027,1
41.12032,-85.06295,1
41.12037,-85.06176,1
41.11977,-85.08074,1
41.11978,-85.07955,1
41.11979,-85.07836,1
41.11982,-85.07716,1
41.11986,-85.07597,1
41.11991,-85.07478,1
41.11996,-85.07359,1
41.12001,-85.07239,1
41.12005,-85.0712,1
41.12009,-85.07001,1
41.12014,-85.06882,1
41.12019,-85.06763,1
39.77154,-86.1684,1
39.77152,-86.16723,1
41.09955,-85.06011,0
41.10045,-85.06012,0
37.97666,-87.42708,0
37.97666,-87.42593,0
37.97665,-87.42479,0
37.97664,-87.42365,0
37.97664,-87.42251,0
37.97664,-87.42137,0
37.97665,-87.42023,0
37.97665,-87.41909,0
37.97666,-87.41795,0
37.97666,-87.41681,0
37.97667,-87.41567,0
37.97667,-87.41453,0
37.97667,-87.41338,0
37.97666,-87.41224,0
37.97665,-87.4111,0
37.97664,-87.40996,0
39.03352,-85.89727,0
39.0337,-85.89749,0
39.03437,-85.89826,0
39.03504,-85.89904,0
39.0357,-85.89982,0
39.03637,-85.90059,0
39.03704,-85.90137,0
39.03771,-85.90214,0
39.03838,-85.90292,0
39.03904,-85.90369,0
39.03971,-85.90447,0
39.04038,-85.90524,0
39.04105,-85.90602,0
39.04172,-85.90679,0
39.04241,-85.90754,0
39.04312,-85.90825,0
39.04383,-85.90895,0
39.04457,-85.90961,0
39.04532,-85.91024,0
39.04609,-85.91084,0
39.04687,-85.91142,0
39.04767,-85.91196,0
39.04848,-85.91246,0
39.04929,-85.91295,0
39.05011,-85.91343,0
39.05093,-85.9139,0
39.05175,-85.91438,0
39.05257,-85.91486,0
39.05339,-85.91533,0
39.05421,-85.91581,0
39.05503,-85.91629,0
39.05585,-85.91676,0
39.05667,-85.91724,0
39.05749,-85.91772,0
39.05831,-85.91819,0
39.05913,-85.91866,0
39.05995,-85.91913,0
39.06078,-85.9196,0
39.0616,-85.92006,0
39.06243,-85.92051,0
39.06326,-85.92096,0
39.06409,-85.92141,0
39.06491,-85.92187,0
39.06574,-85.92232,0
39.06657,-85.92277,0
39.0674,-85.92322,0
39.06823,-85.92367,0
39.06906,-85.92412,0
39.06989,-85.92457,0
39.07071,-85.92502,0
39.07154,-85.92547,0
39.07237,-85.92592,0
39.0732,-85.92637,0
39.07403,-85.92682,0
39.07485,-85.92728,0
39.07568,-85.92773,0
39.07651,-85.92818,0
39.07734,-85.92863,0
39.07817,-85.92908,0
39.079,-85.92953,0
39.07982,-85.92999,0
39.08065,-85.93044,0
39.08147,-85.93093,0
39.08228,-85.93143,0
39.08307,-85.93197,0
39.08386,-85.93253,0
39.08464,-85.93312,0
39.08541,-85.9337,0
39.08619,-85.93429,0
39.08696,-85.93488,0
39.08774,-85.93547,0
39.08851,-85.93605,0
39.08929,-85.93664,0
39.09006,-85.93723,0
39.09084,-85.93782,0
39.09161,-85.93841,0
39.09239,-85.93899,0
39.09316,-85.93958,0
39.09394,-85.94017,0
39.09471,-85.94076,0
39.09548,-85.94135,0
39.09626,-85.94194,0
39.09703,-85.94253,0
39.09781,-85.94311,0
39.09858,-85.9437,0
39.09936,-85.94429,0
39.10013,-85.94488,0
39.10091,-85.94547,0
39.10168,-85.94606,0
39.10246,-85.94664,0
39.10323,-85.94723,0
39.10401,-85.94782,0
39.03336,-85.89749,0
39.03269,-85.89672,0
39.03202,-85.89595,0
39.03135,-85.89519,0
39.03355,-85.89771,0
41.09138,-85.05963,0
41.0905,-85.05965,0
41.0896,-85.05959,0
41.0887,-85.05954,0
41.08856,-85.05946,0
41.08945,-85.05945,0
41.09035,-85.05951,0
41.09125,-85.05956,0
41.08796,-85.05941,0
41.10066,-85.06025,0
41.09977,-85.0602,0
41.09138,-85.05963,0
41.09228,-85.05968,0
41.09318,-85.05973,0
41.09408,-85.05977,0
41.09498,-85.0598,0
41.09588,-85.05987,0
41.10149,-85.06024,0
41.10239,-85.06031,0
41.10329,-85.06037,0
41.09706,-85.10823,1
41.0971,-85.10704,1
41.09715,-85.10584,1
41.09718,-85.10465,1
41.09722,-85.10346,1
39.77123,-86.15431,1
39.76914,-86.15439,1
39.76983,-86.15436,1
39.76986,-86.15553,1
39.76987,-86.15617,1
39.7699,-86.15734,1
39.77529,-86.1487,1
39.77468,-86.14956,1
39.86232,-86.12213,1
39.86236,-86.11746,1
39.86236,-86.11864,1
39.86237,-86.11981,1
39.84025,-86.1187,1
39.76996,-86.1598,1
39.77157,-86.16951,1
41.73572,-84.99717,0
41.73573,-84.99837,0
41.73575,-84.99958,0
41.73547,-84.9936,1
41.73546,-84.99239,1
41.73545,-84.99119,1
41.73543,-84.98998,1
41.73562,-84.98609,1
41.73563,-84.98729,1
41.73564,-84.9885,1
41.73565,-84.9897,1
41.73566,-84.99091,1
41.73567,-84.99211,1
41.73569,-84.99332,1
39.77431,-86.16734,1
37.93851,-87.51878,0
37.93885,-87.51772,0
37.93916,-87.51665,0
37.9394,-87.51556,0
37.93956,-87.51443,0
37.93964,-87.5133,0
37.93965,-87.51216,0
37.93958,-87.51102,0
37.9395,-87.50989,0
37.93941,-87.50875,0
37.93932,-87.50762,0
37.93923,-87.50648,0
37.93914,-87.50535,0
39.9203,-86.10884,1
39.91998,-86.10774,1
39.91966,-86.10664,1
39.91934,-86.10555,1
39.91902,-86.10445,1
39.91867,-86.10337,1
39.91834,-86.10228,1
39.91802,-86.10118,1
39.9205,-86.10874,1
39.92082,-86.10984,1
39.92114,-86.11093,1
39.92367,-86.11959,1
39.924,-86.12068,1
41.11764,-85.23509,0
41.11712,-85.23411,0
41.1166,-85.23314,0
41.11609,-85.23216,0
41.11558,-85.23117,0
41.11506,-85.2302,0
41.11455,-85.22922,0
41.11403,-85.22824,0
41.11353,-85.22725,0
41.11302,-85.22626,0
41.11254,-85.22526,0
41.11203,-85.22427,0
41.11152,-85.22329,0
41.11101,-85.2223,0
41.1105,-85.22132,0
41.11,-85.22033,0
41.10949,-85.21935,0
41.10898,-85.21837,0
41.10847,-85.21738,0
41.10796,-85.2164,0
41.10745,-85.21542,0
41.10692,-85.21445,0
41.1064,-85.21348,0
41.10591,-85.21248,0
41.10542,-85.21148,0
41.10493,-85.21047,0
41.10445,-85.20946,0
41.10397,-85.20846,0
41.10349,-85.20745,0
41.1348,-85.06231,1
41.13576,-85.06228,1
41.13487,-85.06231,1
41.1343,-85.06223,1
41.13502,-85.06219,1
39.91772,-86.10015,1
39.91742,-86.09904,1
39.9171,-86.09795,1
39.91678,-86.09686,1
39.9153,-86.0912,1
39.77432,-86.16662,1
39.97001,-86.12697,1
39.1656,-86.53362,1
39.1665,-86.53361,1
39.82727,-84.89161,1
37.97672,-87.40478,0
37.97674,-87.40592,0
37.97675,-87.40707,0
37.97676,-87.40821,0
37.97678,-87.40935,0
37.97679,-87.41049,0
37.97681,-87.41163,0
37.97682,-87.41277,0
37.97683,-87.41391,0
37.97684,-87.41505,0
37.97684,-87.41619,0
37.97684,-87.41733,0
37.97684,-87.41847,0
37.97684,-87.41961,0
37.97684,-87.42076,0
37.97684,-87.4219,0
37.97685,-87.42304,0
37.97685,-87.42418,0
37.97685,-87.42532,0
37.97685,-87.42646,0
37.97685,-87.4276,0
37.97686,-87.42874,0
37.97687,-87.42988,0
37.97688,-87.43102,0
37.97689,-87.43216,0
37.97689,-87.43331,0
37.97689,-87.43445,0
38.00455,-87.53843,0
38.00543,-87.53869,0
38.00631,-87.53893,0
38.0072,-87.5391,0
38.00809,-87.53922,0
38.00899,-87.53927,0
38.00989,-87.53926,0
38.01079,-87.53924,0
38.01169,-87.53922,0
38.01197,-87.53939,0
38.01107,-87.53942,0
38.01017,-87.53944,0
38.00927,-87.53947,0
38.00838,-87.53946,0
38.00748,-87.53941,0
38.00658,-87.53928,0
38.0057,-87.53907,0
38.00482,-87.53881,0
41.00217,-85.17657,0
41.00216,-85.17776,0
41.00214,-85.17896,0
41.00213,-85.18015,0
41.00212,-85.18134,0
41.00212,-85.18253,0
41.00212,-85.18372,0
41.00212,-85.18491,0
41.00212,-85.18611,0
41.0021,-85.1873,0
41.00208,-85.18849,0
41.00207,-85.18968,0
41.00207,-85.19087,0
41.00206,-85.19206,0
41.00206,-85.19325,0
41.00207,-85.19445,0
41.00207,-85.19564,0
41.00206,-85.19683,0
41.00206,-85.19802,0
41.00206,-85.19921,0
41.00205,-85.2004,0
41.00204,-85.2016,0
41.00205,-85.20279,0
41.00205,-85.20398,0
41.00203,-85.20517,0
41.00188,-85.20634,0
41.00156,-85.20745,0
41.00107,-85.20844,0
41.00045,-85.20931,0
40.99981,-85.21014,0
40.99916,-85.21097,0
40.99852,-85.2118,0
40.9979,-85.21266,0
40.99743,-85.21368,0
40.99713,-85.2148,0
40.99699,-85.21597,0
40.99697,-85.21716,0
40.99697,-85.21835,0
40.99696,-85.21954,0
40.99694,-85.22074,0
40.99691,-85.22193,0
40.9969,-85.22312,0
40.99688,-85.22431,0
40.99687,-85.2255,0
40.99686,-85.22669,0
40.99684,-85.22788,0
41.00217,-85.17626,0
41.00205,-85.1766,0
41.00205,-85.17627,0
41.00208,-85.17508,0
41.00222,-85.17391,0
41.00245,-85.17276,0
41.00277,-85.17164,0
41.00312,-85.17055,0
41.00345,-85.16944,0
41.00378,-85.16833,0
41.00413,-85.16723,0
41.00448,-85.16614,0
41.00483,-85.16504,0
41.00519,-85.16395,0
41.00565,-85.16292,0
41.00618,-85.16196,0
41.00679,-85.16109,0
41.00747,-85.16032,0
41.00821,-85.15964,0
41.00901,-85.15908,0
41.00981,-85.15855,0
41.01062,-85.15802,0
41.01142,-85.15749,0
41.01223,-85.15697,0
41.01304,-85.15645,0
41.01385,-85.15593,0
41.01466,-85.15541,0
41.01547,-85.15488,0
41.01627,-85.15436,0
41.01709,-85.15387,0
41.01794,-85.15349,0
39.77455,-86.17436,1
39.77458,-86.17552,1
39.78114,-86.15941,1
39.78197,-86.15395,1
39.78109,-86.15575,1
39.78116,-86.15691,1
39.78109,-86.15575,1
39.78019,-86.15577,1
39.77929,-86.15581,1
39.78122,-86.15575,1
39.78108,-86.15213,1
39.78108,-86.1533,1
39.78858,-86.16141,1
39.78591,-86.16126,1
39.78501,-86.16123,1
39.78347,-86.16121,1
39.78257,-86.1612,1
39.78039,-86.16121,1
39.7795,-86.16127,1
39.77922,-86.16128,1
39.77,-86.16162,1
39.77101,-86.16158,1
39.77011,-86.16161,1
39.77419,-86.16146,1
39.77133,-86.15884,1
39.77132,-86.15811,1
39.77132,-86.15769,1
39.76875,-86.16166,1
39.78326,-86.15576,1
39.83964,-86.14446,1
39.83966,-86.14329,1
39.83967,-86.14212,1
39.83969,-86.14094,1
39.83971,-86.13978,1
39.84014,-86.13876,1
39.84018,-86.13759,1
39.85123,-86.12199,1
39.8622,-86.14807,1
39.86222,-86.14592,1
39.86222,-86.14475,1
39.86223,-86.14358,1
39.86259,-86.14608,1
39.28935,-84.87092,1
39.28874,-84.87007,1
39.28799,-84.86944,1
39.28715,-84.86901,1
39.28631,-84.86862,1
39.28546,-84.86823,1
39.28462,-84.86782,1
39.28377,-84.86743,1
39.28292,-84.86704,1
39.28213,-84.86648,1
39.28145,-84.86574,1
39.28085,-84.86487,1
41.61686,-86.73301,1
41.61551,-86.73116,1
41.61615,-86.73201,1
37.97672,-87.48028,1
37.97673,-87.48142,1
37.97674,-87.48256,1
37.97675,-87.4837,1
37.97676,-87.48484,1
37.97677,-87.48598,1
37.97677,-87.48713,1
37.97677,-87.48827,1
37.97677,-87.48941,1
37.97677,-87.49055,1
37.97678,-87.49169,1
39.91246,-86.1279,0
39.91245,-86.12673,0
40.75624,-86.07099,1
40.75544,-86.07037,1
40.75924,-86.07284,1
40.76005,-86.07335,1
40.76086,-86.07386,1
40.76168,-86.07437,1
40.75678,-86.07139,1
40.7589,-86.07264,1
40.76228,-86.07474,1
39.88246,-86.21906,0
40.75713,-86.07166,1
39.88247,-86.21865,0
39.86874,-86.12232,1
39.86874,-86.12216,1
39.86964,-86.12213,1
39.87054,-86.12211,1
39.87144,-86.12209,1
39.87234,-86.12208,1
39.87324,-86.12207,1
39.87414,-86.12207,1
39.87504,-86.12206,1
40.76383,-86.07571,1
40.76344,-86.07546,1
40.76203,-86.07458,1
40.76312,-86.07526,1
40.75573,-86.07059,1
40.75312,-86.06862,1
40.75417,-86.06941,1
40.75838,-86.07237,1
40.75203,-86.06777,1
40.75147,-86.06734,1
40.75286,-86.06842,1
40.75501,-86.07005,1
40.75459,-86.06974,1
40.75304,-86.07061,1
40.75259,-86.07164,1
40.75397,-86.0685,1
40.75347,-86.06961,1
40.75237,-86.07213,1
40.75816,-86.05907,1
40.74477,-86.09425,1
40.76455,-86.07616,1
41.61668,-86.73278,1
41.61668,-86.73278,1
41.617,-86.73319,1
41.61765,-86.73402,1
41.6183,-86.73484,1
41.61894,-86.73568,1
41.61958,-86.73654,1
41.62024,-86.73734,1
41.62102,-86.73794,1
41.6326,-86.74019,1
41.62233,-86.73812,1
41.62323,-86.73814,1
41.62413,-86.73817,1
41.62503,-86.73819,1
41.62592,-86.7381,1
41.62681,-86.7379,1
41.6277,-86.73774,1
41.62859,-86.73788,1
41.62947,-86.73812,1
41.63035,-86.73836,1
41.63123,-86.73862,1
41.34304,-86.32389,1
41.34284,-86.32505,1
41.34264,-86.32622,1
41.3425,-86.3274,1
41.34252,-86.3286,1
41.34263,-86.32978,1
41.3429,-86.33093,1
41.34322,-86.33205,1
41.34354,-86.33317,1
41.34385,-86.33429,1
41.34417,-86.33541,1
41.34449,-86.33653,1
41.61528,-86.73078,1
41.61545,-86.73106,1
38.25414,-87.56781,0
38.25504,-87.5678,0
38.25594,-87.56779,0
38.25684,-87.56779,0
38.25774,-87.56778,0
38.25864,-87.56777,0
38.25954,-87.56776,0
38.26044,-87.56775,0
38.26133,-87.56773,0
38.26223,-87.56773,0
38.26313,-87.56772,0
38.26403,-87.56771,0
38.26493,-87.5677,0
38.26583,-87.56768,0
38.26673,-87.56766,0
38.26763,-87.56764,0
38.26853,-87.56762,0
38.26943,-87.56762,0
38.27033,-87.56762,0
38.27123,-87.56762,0
38.27213,-87.56761,0
38.27302,-87.56761,0
38.27392,-87.5676,0
38.27482,-87.5676,0
38.27572,-87.56759,0
38.27662,-87.56759,0
38.27752,-87.56758,0
38.27842,-87.56755,0
38.27932,-87.56754,0
38.28022,-87.56754,0
38.28112,-87.56754,0
38.28202,-87.56754,0
38.28292,-87.56754,0
38.28382,-87.56753,0
38.28472,-87.56752,0
38.28561,-87.56752,0
38.28651,-87.56751,0
38.28741,-87.56751,0
38.28831,-87.5675,0
38.28921,-87.56748,0
38.29011,-87.56745,0
38.29101,-87.56744,0
38.29191,-87.56743,0
38.29281,-87.56741,0
38.29371,-87.56741,0
38.29461,-87.56741,0
38.29551,-87.56741,0
38.29641,-87.56741,0
38.2973,-87.56741,0
38.2982,-87.5674,0
38.2991,-87.56739,0
38.3,-87.56737,0
38.3009,-87.56736,0
38.3018,-87.56735,0
38.3027,-87.56734,0
38.3036,-87.56732,0
38.3045,-87.5673,0
38.3054,-87.56729,0
38.3063,-87.56728,0
38.3072,-87.56727,0
38.3081,-87.5673,0
38.30899,-87.5674,0
38.30988,-87.56758,0
38.31076,-87.56778,0
38.31163,-87.56808,0
38.31249,-87.56841,0
38.31333,-87.56882,0
38.31415,-87.56931,0
38.31494,-87.56984,0
38.31571,-87.57043,0
38.31647,-87.57106,0
38.31717,-87.57177,0
38.31786,-87.5725,0
38.3185,-87.57331,0
38.31913,-87.57413,0
38.22485,-87.56804,0
38.22486,-87.5683,0
38.22399,-87.568,0
38.22316,-87.56756,0
38.22237,-87.567,0
38.22163,-87.56636,0
38.22091,-87.56568,0
38.22019,-87.56499,0
38.21946,-87.56431,0
38.21874,-87.56364,0
38.21801,-87.56296,0
38.21729,-87.56228,0
38.21656,-87.5616,0
38.21584,-87.56092,0
38.21512,-87.56023,0
38.2144,-87.55955,0
38.21368,-87.55887,0
38.21294,-87.55822,0
38.2122,-87.55757,0
38.21148,-87.55689,0
38.21076,-87.5562,0
38.21004,-87.55551,0
38.20931,-87.55484,0
38.20857,-87.55418,0
38.20784,-87.55353,0
38.20708,-87.55291,0
38.20628,-87.55239,0
38.20547,-87.5519,0
38.20463,-87.55149,0
38.20378,-87.5511,0
38.20292,-87.55078,0
38.20204,-87.55053,0
38.20116,-87.5503,0
38.20027,-87.55015,0
38.19937,-87.55006,0
38.19847,-87.55006,0
38.19758,-87.55005,0
38.19668,-87.55004,0
38.19578,-87.55004,0
38.19488,-87.55007,0
38.19398,-87.55009,0
38.19308,-87.55012,0
38.19218,-87.55014,0
38.19128,-87.55016,0
38.19038,-87.55017,0
38.18948,-87.55018,0
38.18858,-87.55019,0
38.18768,-87.55022,0
38.18678,-87.55024,0
38.18589,-87.55026,0
38.18499,-87.55029,0
38.18409,-87.5503,0
38.18319,-87.55032,0
38.18229,-87.55033,0
38.18139,-87.55034,0
38.18049,-87.55035,0
38.17959,-87.55038,0
38.17869,-87.55041,0
38.17779,-87.55043,0
38.17689,-87.55044,0
38.17599,-87.55045,0
38.1751,-87.55047,0
38.1742,-87.55049,0
38.1733,-87.55049,0
38.1724,-87.55051,0
38.1715,-87.55051,0
38.1706,-87.55053,0
38.1697,-87.55055,0
38.1688,-87.55057,0
38.1679,-87.5506,0
38.167,-87.55061,0
38.2253,-87.56838,0
39.16858,-86.53486,1
39.16768,-86.53487,1
39.16678,-86.53488,1
39.78235,-86.15395,1
40.27538,-86.13164,1
39.86234,-86.12666,1
39.86235,-86.12549,1
39.86235,-86.12432,1
41.1221,-85.06172,1
40.75743,-86.07187,1
40.75826,-86.0723,1
39.97847,-86.1179,1
39.97847,-86.11673,1
39.97846,-86.11555,1
39.83057,-84.88827,1
39.82961,-84.89156,1
39.82959,-84.89033,1
39.83049,-84.89034,1
39.8246,-84.89041,1
39.8255,-84.8904,1
41.67158,-84.86467,0
41.67104,-84.86371,0
41.67051,-84.86274,0
41.66999,-84.86175,0
41.66948,-84.86076,0
41.66898,-84.85976,0
41.66849,-84.85875,0
41.668,-84.85774,0
41.66751,-84.85673,0
41.66703,-84.85572,0
41.66654,-84.85471,0
41.66605,-84.85369,0
39.83061,-84.89276,1
39.8306,-84.89393,1
39.83062,-84.8951,1
39.82588,-84.8904,1
39.82677,-84.89039,1
41.61039,-86.72286,1
37.97373,-87.56918,1
37.9738,-87.57137,1
37.97331,-87.57233,1
37.96945,-87.48508,1
37.96929,-87.48396,1
37.96953,-87.49268,1
37.96951,-87.49154,1
37.9695,-87.4904,1
37.96949,-87.48925,1
37.96948,-87.48811,1
37.96947,-87.48697,1
37.96947,-87.48669,1
37.96946,-87.48555,1
37.97652,-87.47397,1
37.97654,-87.47283,1
37.97656,-87.47169,1
37.97658,-87.47055,1
37.9766,-87.46941,1
37.97661,-87.46827,1
37.97662,-87.46713,1
37.97663,-87.46599,1
37.97664,-87.46485,1
37.97665,-87.4637,1
37.97652,-87.47397,1
37.97666,-87.4626,1
37.97667,-87.46145,1
37.97668,-87.46031,1
37.97668,-87.45917,1
37.97669,-87.45803,1
37.97669,-87.45689,1
37.9767,-87.45575,1
37.9767,-87.45461,1
37.9767,-87.45347,1
37.97213,-87.57463,1
37.97165,-87.57559,1
37.97116,-87.57655,1
37.97213,-87.57463,1
37.9729,-87.57524,1
37.97365,-87.57586,1
37.97431,-87.57662,1
37.97485,-87.57752,1
37.97532,-87.57849,1
37.97578,-87.57947,1
37.94781,-87.49295,1
37.94871,-87.49294,1
37.94961,-87.49294,1
37.95051,-87.49293,1
37.95141,-87.49292,1
37.95231,-87.4929,1
37.95321,-87.49288,1
37.95411,-87.49286,1
37.95501,-87.49285,1
37.95591,-87.49283,1
37.9568,-87.49281,1
37.9577,-87.4928,1
37.97325,-87.57246,1
37.97276,-87.57342,1
37.97227,-87.57437,1
38.01367,-87.53915,0
38.01457,-87.53913,0
38.01547,-87.53911,0
38.01637,-87.53909,0
38.01727,-87.53906,0
38.01817,-87.53903,0
37.97186,-87.57287,1
37.97234,-87.57191,1
37.99255,-87.49255,1
37.99345,-87.49254,1
37.99435,-87.49252,1
37.99525,-87.4925,1
37.99615,-87.49248,1
37.99705,-87.49246,1
37.97669,-87.44123,1
37.9767,-87.44009,1
37.9767,-87.43895,1
37.97297,-87.5707,1
37.97345,-87.56974,1
37.97361,-87.56942,1
37.97351,-87.56962,1
40.76405,-86.07585,1
40.85854,-86.02654,1
40.85944,-86.02654,1
40.86034,-86.02656,1
40.86124,-86.02657,1
39.83963,-86.1452,1
40.75349,-86.06889,1
40.75264,-86.06825,1
40.7509,-86.0669,1
